0 1 2
27 38 6
27 39 6
27 40 4
27 41 7
27 42 4
27 43 5
27 44 6
27 45 8
27 46 4
27 47 10
27 48 8
27 49 9
27 50 9
27 51 3
27 52 3
27 53 10
27 54 5
27 55 3
27 56 6
27 57 4
27 58 6
27 59 9
27 60 9
27 61 2
27 62 8
27 63 1
27 64 10
27 65 9
27 66 9
27 67 10
27 68 5
27 69 2
27 70 1
27 71 4
27 72 4
27 73 7
27 74 7
27 75 8
27 76 8
27 77 4
27 78 7
27 79 5
27 80 6
27 81 10
27 82 10
27 83 3
27 84 1
27 85 2
27 86 2
27 87 2
27 88 1
27 89 9
27 90 1
27 91 4
27 92 6
27 93 4
27 94 7
27 95 10
27 96 2
27 97 8
27 98 7
27 99 5
28 29 2
28 30 2
28 31 3
28 32 9
28 33 10
28 34 8
28 35 6
28 36 1
28 37 7
28 38 7
28 39 2
28 40 1
28 41 6
28 42 10
28 43 7
28 44 2
28 45 7
28 46 3
28 47 8
28 48 7
28 49 6
28 50 7
28 51 4
28 52 8
28 53 4
28 54 10
28 55 1
28 56 4
28 57 7
28 58 6
28 59 9
28 60 9
28 61 1
28 62 8
28 63 9
28 64 6
28 65 2
28 66 6
28 67 1
28 68 5
28 69 9
28 70 8
28 71 8
28 72 9
28 73 2
28 74 4
28 75 8
28 76 9
28 77 5
28 78 9
28 79 1
28 80 1
28 81 1
28 82 4
28 83 1
28 84 3
28 85 7
28 86 7
28 87 10
28 88 7
28 89 9
28 90 2
28 91 10
28 92 3
28 93 1
28 94 8
28 95 2
28 96 6
28 97 6
28 98 10
28 99 2
29 30 2
29 31 5
29 32 3
29 33 2
29 34 2
29 35 4
29 36 1
29 37 9
29 38 3
29 39 9
29 40 3
29 41 3
29 42 7
29 43 8
29 44 2
29 45 9
29 46 1
29 47 8
29 48 4
29 49 5
29 50 5
29 51 6
29 52 5
29 53 2
29 54 4
29 55 8
29 56 9
29 57 9
29 58 10
29 59 9
29 60 8
29 61 6
29 62 4
29 63 6
29 64 2
29 65 1
29 66 5
29 67 2
29 68 6
29 69 2
29 70 3
29 71 9
29 72 8
29 73 2
29 74 4
29 75 4
29 76 2
29 77 4
29 78 8
29 79 1
29 80 3
29 81 3
29 82 4
29 83 10
29 84 1
29 85 4
29 86 7
29 87 5
29 88 8
29 89 10
29 90 9
29 91 3
29 92 9
29 93 2
29 94 1
29 95 1
29 96 1
29 97 9
29 98 5
29 99 6
30 31 7
30 32 9
30 33 2
30 34 1
30 35 4
30 36 1
30 37 4
30 38 1
30 39 9
30 40 7
30 41 5
30 42 2
30 43 7
30 44 6
30 45 10
30 46 8
30 47 10
30 48 6
30 49 4
30 50 1
30 51 5
30 52 4
30 53 4
30 54 6
30 55 7
30 56 10
30 57 5
30 58 10
30 59 6
30 60 6
30 61 10
30 62 3
30 63 1
30 64 5
30 65 7
30 66 6
30 67 7
30 68 9
30 69 6
30 70 9
30 71 5
30 72 9
30 73 8
30 74 10
30 75 10
30 76 5
30 77 3
30 78 2
30 79 6
30 80 4
30 81 2
30 82 9
30 83 3
30 84 1
30 85 7
30 86 5
30 87 4
30 88 2
30 89 7
30 90 2
30 91 2
30 92 8
30 93 1
30 94 4
30 95 3
30 96 4
30 97 9
30 98 5
30 99 5
31 32 8
31 33 7
31 34 5
31 35 2
31 36 8
31 37 2
31 38 7
31 39 4
31 40 3
31 41 1
31 42 2
31 43 6
31 44 3
31 45 9
31 46 3
31 47 7
31 48 2
31 49 6
31 50 4
31 51 3
31 52 4
31 53 9
31 54 3
31 55 6
31 56 6
31 57 9
31 58 7
31 59 4
31 60 6
31 61 5
31 62 6
31 63 1
31 64 3
31 65 8
31 66 8
31 67 2
31 68 10
31 69 1
31 70 5
31 71 2
31 72 3
31 73 10
31 74 5
31 75 8
31 76 4
31 77 4
31 78 10
31 79 1
31 80 5
31 81 4
31 82 8
31 83 7
31 84 1
31 85 3
31 86 6
31 87 4
31 88 2
31 89 8
31 90 7
31 91 10
31 92 2
31 93 7
31 94 9
31 95 10
31 96 6
31 97 8
31 98 6
31 99 4
32 33 10
32 34 5
32 35 3
32 36 1
32 37 10
32 38 3
32 39 1
32 40 9
32 41 6
32 42 8
32 43 7
32 44 4
32 45 8
32 46 6
32 47 7
32 48 8
32 49 8
32 50 1
32 51 7
32 52 10
32 53 7
32 54 7
32 55 10
32 56 3
32 57 5
32 58 7
32 59 9
32 60 10
32 61 5
32 62 1
32 63 2
32 64 3
32 65 2
32 66 8
32 67 1
32 68 5
32 69 4
32 70 6
32 71 4
32 72 4
32 73 9
32 74 8
32 75 10
32 76 2
32 77 1
32 78 9
32 79 8
32 80 3
32 81 6
32 82 1
32 83 8
32 84 7
32 85 6
32 86 4
32 87 1
32 88 6
32 89 3
32 90 4
32 91 4
32 92 3
32 93 9
32 94 6
32 95 4
32 96 2
32 97 9
32 98 1
32 99 5
33 34 1
33 35 7
33 36 6
33 37 3
33 38 3
33 39 1
33 40 4
33 41 2
33 42 2
33 43 5
33 44 7
33 45 8
33 46 7
33 47 6
33 48 6
33 49 8
33 50 8
33 51 6
33 52 1
33 53 10
33 54 1
33 55 10
33 56 3
33 57 1
33 58 2
33 59 3
33 60 3
33 61 5
33 62 8
33 63 10
33 64 4
33 65 1
33 66 7
33 67 10
33 68 8
33 69 7
33 70 8
33 71 3
33 72 7
33 73 6
33 74 2
33 75 10
33 76 4
33 77 4
33 78 4
33 79 8
33 80 3
33 81 2
33 82 4
33 83 4
33 84 9
33 85 4
33 86 7
33 87 1
33 88 1
33 89 2
33 90 1
33 91 7
33 92 10
33 93 4
33 94 8
33 95 10
33 96 2
33 97 6
33 98 3
33 99 4
34 35 8
34 36 8
34 37 10
34 38 2
34 39 4
34 40 8
34 41 2
34 42 1
34 43 4
34 44 4
34 45 6
34 46 3
34 47 3
34 48 4
34 49 9
34 50 4
34 51 6
34 52 1
34 53 3
34 54 5
34 55 7
34 56 8
34 57 9
34 58 10
34 59 9
34 60 6
34 61 5
34 62 10
34 63 9
34 64 6
34 65 5
34 66 4
34 67 9
34 68 9
34 69 8
34 70 2
34 71 10
34 72 6
34 73 2
34 74 6
34 75 1
34 76 9
34 77 10
34 78 9
34 79 2
34 80 10
34 81 5
34 82 7
34 83 10
34 84 10
34 85 10
34 86 9
34 87 5
34 88 10
34 89 8
34 90 9
34 91 9
34 92 7
34 93 9
34 94 5
34 95 1
34 96 1
34 97 7
34 98 7
34 99 1
35 36 5
35 37 3
35 38 3
35 39 9
35 40 3
35 41 2
35 42 4
35 43 6
35 44 3
35 45 8
35 46 10
35 47 2
35 48 9
35 49 7
35 50 4
35 51 9
35 52 6
35 53 5
35 54 10
35 55 1
35 56 9
35 57 7
35 58 4
35 59 2
35 60 5
35 61 7
35 62 1
35 63 2
35 64 3
35 65 7
35 66 10
35 67 6
35 68 2
35 69 6
35 70 2
35 71 3
35 72 5
35 73 1
35 74 9
35 75 1
35 76 6
35 77 5
35 78 6
35 79 8
35 80 10
35 81 5
35 82 5
35 83 4
35 84 3
35 85 5
35 86 10
35 87 6
35 88 9
35 89 5
35 90 7
35 91 1
35 92 3
35 93 7
35 94 3
35 95 2
35 96 1
35 97 10
35 98 8
35 99 7
36 37 4
36 38 4
36 39 4
36 40 4
36 41 10
36 42 4
36 43 8
36 44 3
36 45 3
36 46 1
36 47 10
36 48 1
36 49 5
36 50 8
36 51 8
36 52 8
36 53 5
36 54 4
36 55 6
36 56 4
36 57 4
36 58 2
36 59 5
36 60 5
36 61 3
36 62 6
36 63 2
36 64 3
36 65 10
36 66 6
36 67 3
36 68 9
36 69 8
36 70 4
36 71 7
36 72 3
36 73 9
36 74 2
36 75 3
36 76 8
36 77 2
36 78 2
36 79 3
36 80 6
36 81 5
36 82 10
36 83 8
36 84 9
36 85 8
36 86 8
36 87 5
36 88 9
36 89 3
36 90 8
36 91 1
36 92 10
36 93 1
36 94 3
36 95 3
36 96 8
36 97 1
36 98 7
36 99 1
37 38 6
37 39 9
37 40 9
37 41 2
37 42 5
37 43 10
37 44 9
37 45 2
37 46 3
37 47 9
37 48 6
37 49 2
37 50 9
37 51 10
37 52 2
37 53 4
37 54 5
37 55 2
37 56 5
37 57 8
37 58 5
37 59 2
37 60 1
37 61 9
37 62 10
37 63 8
37 64 4
37 65 10
37 66 3
37 67 4
37 68 9
37 69 1
37 70 4
37 71 1
37 72 6
37 73 8
37 74 10
37 75 6
37 76 2
37 77 8
37 78 5
37 79 9
37 80 4
37 81 2
37 82 8
37 83 1
37 84 10
37 85 1
37 86 10
37 87 9
37 88 9
37 89 9
37 90 4
37 91 5
37 92 3
37 93 9
37 94 8
37 95 7
37 96 7
37 97 8
37 98 9
37 99 9
38 39 9
38 40 5
38 41 5
38 42 7
38 43 2
38 44 4
38 45 7
38 46 2
38 47 4
38 48 6
38 49 9
38 50 10
38 51 2
38 52 3
38 53 6
38 54 2
38 55 2
38 56 7
38 57 2
38 58 8
38 59 2
38 60 10
38 61 8
38 62 10
38 63 9
38 64 5
38 65 10
38 66 5
38 67 1
38 68 3
38 69 3
38 70 9
38 71 6
38 72 2
38 73 7
38 74 6
38 75 4
38 76 7
38 77 10
38 78 10
38 79 1
38 80 4
38 81 7
38 82 7
38 83 8
38 84 9
38 85 10
38 86 10
38 87 4
38 88 4
38 89 7
38 90 10
38 91 3
38 92 10
38 93 1
38 94 4
38 95 7
38 96 7
38 97 1
38 98 2
38 99 2
39 40 10
39 41 4
39 42 6
39 43 1
39 44 7
39 45 2
39 46 7
39 47 3
39 48 7
39 49 10
39 50 6
39 51 2
39 52 9
39 53 1
39 54 5
39 55 6
39 56 6
39 57 4
39 58 8
39 59 3
39 60 6
39 61 2
39 62 9
39 63 10
39 64 4
39 65 10
39 66 9
39 67 7
39 68 4
39 69 4
39 70 2
39 71 7
39 72 5
39 73 1
39 74 2
39 75 10
39 76 8
39 77 3
39 78 10
39 79 2
39 80 4
39 81 1
39 82 3
39 83 7
39 84 9
39 85 5
39 86 2
39 87 1
39 88 4
39 89 4
39 90 6
39 91 2
39 92 6
39 93 8
39 94 5
39 95 7
39 96 6
39 97 9
39 98 6
39 99 10
40 41 9
40 42 9
40 43 3
40 44 4
40 45 8
40 46 6
40 47 5
40 48 9
40 49 7
40 50 9
40 51 4
40 52 9
40 53 10
40 54 4
40 55 5
40 56 6
40 57 10
40 58 5
40 59 2
40 60 8
40 61 2
40 62 9
40 63 10
40 64 1
40 65 5
40 66 3
40 67 4
40 68 3
40 69 1
40 70 4
40 71 2
40 72 10
40 73 5
40 74 7
40 75 2
40 76 9
40 77 3
40 78 8
40 79 9
40 80 6
40 81 7
40 82 6
40 83 10
40 84 2
40 85 10
40 86 4
40 87 7
40 88 5
40 89 10
40 90 1
40 91 7
40 92 1
40 93 6
40 94 2
40 95 9
40 96 3
40 97 4
40 98 3
40 99 8
41 42 6
41 43 3
41 44 6
41 45 1
41 46 2
41 47 2
41 48 5
41 49 1
41 50 3
41 51 6
41 52 3
41 53 4
41 54 9
41 55 2
41 56 10
41 57 10
41 58 4
41 59 3
41 60 1
41 61 6
41 62 6
41 63 6
41 64 7
41 65 9
41 66 6
41 67 5
41 68 10
41 69 1
41 70 8
41 71 4
41 72 2
41 73 2
41 74 7
41 75 6
41 76 5
41 77 7
41 78 7
41 79 5
41 80 4
41 81 3
41 82 1
41 83 8
41 84 10
41 85 4
41 86 4
41 87 2
41 88 2
41 89 9
41 90 7
41 91 9
41 92 4
41 93 2
41 94 7
41 95 7
41 96 1
41 97 4
41 98 7
41 99 4
42 43 5
42 44 9
42 45 9
42 46 8
42 47 4
42 48 1
42 49 1
42 50 1
42 51 5
42 52 8
42 53 3
42 54 6
42 55 7
42 56 1
42 57 2
42 58 6
42 59 4
42 60 4
42 61 2
42 62 10
42 63 10
42 64 9
42 65 6
42 66 10
42 67 10
42 68 3
42 69 7
42 70 5
42 71 10
42 72 9
42 73 2
42 74 9
42 75 8
42 76 3
42 77 4
42 78 2
42 79 2
42 80 2
42 81 9
42 82 2
42 83 3
42 84 2
42 85 9
42 86 6
42 87 7
42 88 9
42 89 6
42 90 9
42 91 2
42 92 8
42 93 8
42 94 4
42 95 4
42 96 3
42 97 5
42 98 8
42 99 4
43 44 1
43 45 7
43 46 9
43 47 3
43 48 6
43 49 7
43 50 1
43 51 5
43 52 5
43 53 1
43 54 5
43 55 7
43 56 9
43 57 1
43 58 4
43 59 7
43 60 5
43 61 4
43 62 1
43 63 7
43 64 8
43 65 10
43 66 2
43 67 8
43 68 2
43 69 2
43 70 5
43 71 3
43 72 8
43 73 2
43 74 1
43 75 3
43 76 6
43 77 7
43 78 6
43 79 5
43 80 3
43 81 3
43 82 2
43 83 9
43 84 6
43 85 9
43 86 9
43 87 4
43 88 3
43 89 4
43 90 3
43 91 5
43 92 10
43 93 9
43 94 1
43 95 7
43 96 9
43 97 6
43 98 10
43 99 8
44 45 1
44 46 2
44 47 4
44 48 7
44 49 5
44 50 3
44 51 4
44 52 10
44 53 2
44 54 4
44 55 1
44 56 10
44 57 7
44 58 10
44 59 1
44 60 6
44 61 7
44 62 1
44 63 10
44 64 10
44 65 2
44 66 2
44 67 6
44 68 3
44 69 6
44 70 3
44 71 5
44 72 3
44 73 1
44 74 10
44 75 3
44 76 9
44 77 10
44 78 5
44 79 2
44 80 9
44 81 10
44 82 5
44 83 7
44 84 5
44 85 4
44 86 1
44 87 6
44 88 4
44 89 4
44 90 6
44 91 10
44 92 7
44 93 2
44 94 4
44 95 1
44 96 6
44 97 1
44 98 3
44 99 3
45 46 10
45 47 4
45 48 9
45 49 3
45 50 8
45 51 8
45 52 5
45 53 1
45 54 2
45 55 4
45 56 4
45 57 4
45 58 7
45 59 4
45 60 5
45 61 10
45 62 4
45 63 10
45 64 3
45 65 9
45 66 4
45 67 8
45 68 5
45 69 5
45 70 5
45 71 4
45 72 3
45 73 2
45 74 2
45 75 3
45 76 4
45 77 8
45 78 1
45 79 6
45 80 2
45 81 1
45 82 1
45 83 5
45 84 6
45 85 2
45 86 8
45 87 3
45 88 4
45 89 9
45 90 6
45 91 10
45 92 10
45 93 9
45 94 9
45 95 6
45 96 2
45 97 6
45 98 4
45 99 6
46 47 9
46 48 3
46 49 7
46 50 4
46 51 4
46 52 2
46 53 3
46 54 3
46 55 4
46 56 2
46 57 8
46 58 5
46 59 6
46 60 6
46 61 9
46 62 2
46 63 1
46 64 2
46 65 10
46 66 3
46 67 9
46 68 1
46 69 3
46 70 4
46 71 4
46 72 3
46 73 7
46 74 3
46 75 8
46 76 4
46 77 2
46 78 6
46 79 1
46 80 8
46 81 2
46 82 4
46 83 4
46 84 6
46 85 1
46 86 7
46 87 7
46 88 1
46 89 9
46 90 9
46 91 2
46 92 9
46 93 8
46 94 9
46 95 10
46 96 9
46 97 7
46 98 8
46 99 3
47 48 3
47 49 10
47 50 6
47 51 9
47 52 7
47 53 9
47 54 2
47 55 2
47 56 3
47 57 4
47 58 4
47 59 5
47 60 8
47 61 5
47 62 9
47 63 4
47 64 2
47 65 7
47 66 4
47 67 4
47 68 6
47 69 2
47 70 2
47 71 3
47 72 6
47 73 10
47 74 9
47 75 5
47 76 5
47 77 2
47 78 2
47 79 10
47 80 5
47 81 4
47 82 9
47 83 8
47 84 3
47 85 2
47 86 8
47 87 10
47 88 3
47 89 2
47 90 10
47 91 7
47 92 9
47 93 6
47 94 2
47 95 9
47 96 6
47 97 1
47 98 4
47 99 3
48 49 8
48 50 6
48 51 3
48 52 2
48 53 4
48 54 8
48 55 9
48 56 10
48 57 6
48 58 10
48 59 1
48 60 2
48 61 2
48 62 7
48 63 2
48 64 7
48 65 2
48 66 4
48 67 4
48 68 5
48 69 3
48 70 8
48 71 9
48 72 10
48 73 2
48 74 1
48 75 5
48 76 2
48 77 6
48 78 9
48 79 2
48 80 5
48 81 6
48 82 7
48 83 1
48 84 10
48 85 4
48 86 5
48 87 4
48 88 1
48 89 7
48 90 2
48 91 2
48 92 8
48 93 8
48 94 8
48 95 4
48 96 2
48 97 4
48 98 9
48 99 7
49 50 2
49 51 3
49 52 3
49 53 6
49 54 2
49 55 8
49 56 5
49 57 8
49 58 1
49 59 8
49 60 3
49 61 9
49 62 1
49 63 10
49 64 5
49 65 3
49 66 10
49 67 8
49 68 2
49 69 1
49 70 7
49 71 3
49 72 9
49 73 5
49 74 9
49 75 3
49 76 2
49 77 9
49 78 8
49 79 2
49 80 6
49 81 10
49 82 8
49 83 1
49 84 10
49 85 4
49 86 3
49 87 1
49 88 2
49 89 5
49 90 8
49 91 1
49 92 7
49 93 2
49 94 3
49 95 7
49 96 7
49 97 9
49 98 10
49 99 5
50 51 1
50 52 10
50 53 7
50 54 3
50 55 2
50 56 3
50 57 9
50 58 1
50 59 1
50 60 5
50 61 3
50 62 6
50 63 4
50 64 4
50 65 2
50 66 8
50 67 4
50 68 6
50 69 10
50 70 10
50 71 4
50 72 10
50 73 7
50 74 1
50 75 4
50 76 3
50 77 4
50 78 2
50 79 7
50 80 9
50 81 3
50 82 3
50 83 4
50 84 4
50 85 3
50 86 4
50 87 4
50 88 7
50 89 4
50 90 4
50 91 7
50 92 3
50 93 6
50 94 3
50 95 4
50 96 2
50 97 6
50 98 6
50 99 1
51 52 2
51 53 7
51 54 4
51 55 3
51 56 8
51 57 10
51 58 3
51 59 8
51 60 8
51 61 6
51 62 8
51 63 7
51 64 4
51 65 4
51 66 4
51 67 9
51 68 10
51 69 8
51 70 3
51 71 1
51 72 1
51 73 2
51 74 7
51 75 6
51 76 10
51 77 5
51 78 8
51 79 2
51 80 5
51 81 1
51 82 2
51 83 4
51 84 1
51 85 3
51 86 3
51 87 5
51 88 6
51 89 7
51 90 6
51 91 1
51 92 1
51 93 2
51 94 2
51 95 8
51 96 5
51 97 1
51 98 6
51 99 10
52 53 4
52 54 5
52 55 5
52 56 5
52 57 1
52 58 10
52 59 9
52 60 5
52 61 4
52 62 9
52 63 10
52 64 8
52 65 2
52 66 2
52 67 8
52 68 7
52 69 8
52 70 1
52 71 8
52 72 10
52 73 2
52 74 3
52 75 7
52 76 5
52 77 6
52 78 4
52 79 9
52 80 9
52 81 10
52 82 5
52 83 10
52 84 6
52 85 6
52 86 7
52 87 7
52 88 1
52 89 1
52 90 5
52 91 5
52 92 9
52 93 10
52 94 1
52 95 1
52 96 8
52 97 6
52 98 5
52 99 10
53 54 3
53 55 7
53 56 1
53 57 6
53 58 7
53 59 5
53 60 2
53 61 2
53 62 4
53 63 3
53 64 8
53 65 5
53 66 1
53 67 6
53 68 4
53 69 3
53 70 6
53 71 5
53 72 3
53 73 2
53 74 9
53 75 3
53 76 1
53 77 2
53 78 1
53 79 3
53 80 2
53 81 7
53 82 5
53 83 10
53 84 7
53 85 8
53 86 2
53 87 3
53 88 7
53 89 3
53 90 6
53 91 2
53 92 2
53 93 5
53 94 5
53 95 8
53 96 6
53 97 6
53 98 1
53 99 3
54 55 1
54 56 9
54 57 3
54 58 10
54 59 1
54 60 4
54 61 6
54 62 4
54 63 7
54 64 6
54 65 2
54 66 7
54 67 2
54 68 7
54 69 3
54 70 1
54 71 1
54 72 7
54 73 10
54 74 3
54 75 1
54 76 9
54 77 2
54 78 10
54 79 1
54 80 3
54 81 1
54 82 1
54 83 4
54 84 5
54 85 9
54 86 5
54 87 7
54 88 9
54 89 6
54 90 6
54 91 8
54 92 2
54 93 2
54 94 3
54 95 5
54 96 4
54 97 9
54 98 10
54 99 1
55 56 3
55 57 5
55 58 4
55 59 2
55 60 4
55 61 7
55 62 6
55 63 5
55 64 10
55 65 6
55 66 4
55 67 10
55 68 8
55 69 9
55 70 1
55 71 9
55 72 1
55 73 5
55 74 4
55 75 2
55 76 2
55 77 7
55 78 6
55 79 9
55 80 9
55 81 9
55 82 7
55 83 2
55 84 5
55 85 3
55 86 9
55 87 4
55 88 2
55 89 2
55 90 1
55 91 5
55 92 2
55 93 6
55 94 9
55 95 2
55 96 7
55 97 2
55 98 6
55 99 8
56 57 6
56 58 2
56 59 4
56 60 3
56 61 4
56 62 5
56 63 10
56 64 8
56 65 2
56 66 4
56 67 3
56 68 1
56 69 2
56 70 8
56 71 4
56 72 3
56 73 10
56 74 5
56 75 4
56 76 7
56 77 6
56 78 1
56 79 7
56 80 3
56 81 7
56 82 4
56 83 10
56 84 7
56 85 8
56 86 10
56 87 1
56 88 9
56 89 7
56 90 6
56 91 9
56 92 2
56 93 5
56 94 8
56 95 9
56 96 1
56 97 7
56 98 6
56 99 1
57 58 9
57 59 9
57 60 1
57 61 3
57 62 3
57 63 7
57 64 7
57 65 10
57 66 8
57 67 7
57 68 6
57 69 8
57 70 10
57 71 4
57 72 9
57 73 5
57 74 9
57 75 9
57 76 2
57 77 1
57 78 10
57 79 7
57 80 4
57 81 7
57 82 8
57 83 7
57 84 9
57 85 9
57 86 5
57 87 3
57 88 3
57 89 10
57 90 9
57 91 10
57 92 9
57 93 6
57 94 10
57 95 3
57 96 2
57 97 4
57 98 3
57 99 9
58 59 1
58 60 6
58 61 1
58 62 2
58 63 8
58 64 2
58 65 7
58 66 3
58 67 10
58 68 3
58 69 1
58 70 2
58 71 8
58 72 5
58 73 10
58 74 4
58 75 3
58 76 9
58 77 2
58 78 9
58 79 7
58 80 1
58 81 5
58 82 2
58 83 1
58 84 7
58 85 9
58 86 4
58 87 4
58 88 10
58 89 3
58 90 5
58 91 2
58 92 10
58 93 2
58 94 4
58 95 5
58 96 7
58 97 7
58 98 1
58 99 4
59 60 6
59 61 2
59 62 3
59 63 9
59 64 3
59 65 8
59 66 10
59 67 10
59 68 6
59 69 7
59 70 6
59 71 4
59 72 2
59 73 5
59 74 9
59 75 10
59 76 7
59 77 5
59 78 2
59 79 3
59 80 9
59 81 3
59 82 7
59 83 1
59 84 1
59 85 3
59 86 1
59 87 4
59 88 2
59 89 5
59 90 5
59 91 2
59 92 4
59 93 8
59 94 2
59 95 10
59 96 10
59 97 9
59 98 4
59 99 7
60 61 6
60 62 2
60 63 9
60 64 4
60 65 7
60 66 5
60 67 10
60 68 8
60 69 8
60 70 3
60 71 3
60 72 2
60 73 6
60 74 9
60 75 10
60 76 10
60 77 9
60 78 6
60 79 8
60 80 1
60 81 8
60 82 1
60 83 8
60 84 1
60 85 7
60 86 4
60 87 9
60 88 5
60 89 9
60 90 5
60 91 2
60 92 5
60 93 10
60 94 7
60 95 7
60 96 4
60 97 2
60 98 8
60 99 9
61 62 4
61 63 7
61 64 10
61 65 4
61 66 10
61 67 7
61 68 7
61 69 4
61 70 10
61 71 7
61 72 5
61 73 2
61 74 8
61 75 6
61 76 2
61 77 8
61 78 10
61 79 7
61 80 10
61 81 6
61 82 8
61 83 4
61 84 6
61 85 3
61 86 3
61 87 1
61 88 1
61 89 2
61 90 6
61 91 3
61 92 9
61 93 2
61 94 6
61 95 7
61 96 9
61 97 7
61 98 8
61 99 1
62 63 7
62 64 8
62 65 6
62 66 4
62 67 6
62 68 5
62 69 9
62 70 8
62 71 3
62 72 8
62 73 5
62 74 10
62 75 4
62 76 9
62 77 8
62 78 5
62 79 9
62 80 3
62 81 9
62 82 6
62 83 9
62 84 10
62 85 7
62 86 4
62 87 3
62 88 3
62 89 2
62 90 7
62 91 8
62 92 10
62 93 9
62 94 7
62 95 4
62 96 7
62 97 4
62 98 3
62 99 5
63 64 10
63 65 2
63 66 3
63 67 6
63 68 8
63 69 8
63 70 3
63 71 10
63 72 4
63 73 1
63 74 4
63 75 3
63 76 6
63 77 3
63 78 10
63 79 5
63 80 1
63 81 1
63 82 3
63 83 2
63 84 4
63 85 6
63 86 9
63 87 4
63 88 9
63 89 9
63 90 5
63 91 8
63 92 8
63 93 4
63 94 5
63 95 2
63 96 9
63 97 6
63 98 2
63 99 4
64 65 8
64 66 4
64 67 8
64 68 5
64 69 1
64 70 7
64 71 6
64 72 7
64 73 9
64 74 8
64 75 2
64 76 6
64 77 10
64 78 2
64 79 1
64 80 2
64 81 4
64 82 10
64 83 10
64 84 2
64 85 9
64 86 4
64 87 9
64 88 1
64 89 7
64 90 2
64 91 1
64 92 6
64 93 7
64 94 2
64 95 10
64 96 4
64 97 10
64 98 5
64 99 5
65 66 9
65 67 7
65 68 3
65 69 4
65 70 7
65 71 5
65 72 10
65 73 10
65 74 2
65 75 6
65 76 1
65 77 10
65 78 2
65 79 6
65 80 2
65 81 9
65 82 6
65 83 8
65 84 6
65 85 1
65 86 3
65 87 9
65 88 8
65 89 8
65 90 8
65 91 2
65 92 10
65 93 6
65 94 9
65 95 4
65 96 6
65 97 7
65 98 8
65 99 3
66 67 4
66 68 10
66 69 3
66 70 3
66 71 9
66 72 7
66 73 8
66 74 7
66 75 5
66 76 1
66 77 7
66 78 9
66 79 7
66 80 1
66 81 10
66 82 10
66 83 6
66 84 3
66 85 2
66 86 8
66 87 2
66 88 9
66 89 4
66 90 5
66 91 1
66 92 10
66 93 7
66 94 2
66 95 9
66 96 8
66 97 4
66 98 10
66 99 6
67 68 10
67 69 4
67 70 5
67 71 9
67 72 10
67 73 1
67 74 5
67 75 5
67 76 1
67 77 2
67 78 5
67 79 5
67 80 4
67 81 2
67 82 1
67 83 3
67 84 2
67 85 3
67 86 1
67 87 1
67 88 6
67 89 7
67 90 2
67 91 3
67 92 6
67 93 9
67 94 8
67 95 10
67 96 9
67 97 2
67 98 6
67 99 10
68 69 2
68 70 10
68 71 8
68 72 6
68 73 8
68 74 9
68 75 8
68 76 8
68 77 8
68 78 4
68 79 4
68 80 8
68 81 5
68 82 4
68 83 3
68 84 5
68 85 5
68 86 2
68 87 1
68 88 2
68 89 4
68 90 6
68 91 5
68 92 10
68 93 7
68 94 3
68 95 8
68 96 2
68 97 3
68 98 4
68 99 3
69 70 10
69 71 1
69 72 9
69 73 8
69 74 2
69 75 8
69 76 3
69 77 4
69 78 8
69 79 4
69 80 10
69 81 4
69 82 2
69 83 2
69 84 6
69 85 6
69 86 3
69 87 9
69 88 7
69 89 6
69 90 7
69 91 10
69 92 6
69 93 9
69 94 1
69 95 7
69 96 2
69 97 3
69 98 5
69 99 5
70 71 2
70 72 8
70 73 6
70 74 4
70 75 6
70 76 8
70 77 9
70 78 8
70 79 6
70 80 4
70 81 7
70 82 7
70 83 5
70 84 10
70 85 6
70 86 2
70 87 1
70 88 6
70 89 5
70 90 1
70 91 8
70 92 1
70 93 6
70 94 1
70 95 9
70 96 2
70 97 1
70 98 8
70 99 9
71 72 5
71 73 2
71 74 4
71 75 5
71 76 4
71 77 2
71 78 10
71 79 9
71 80 3
71 81 2
71 82 9
71 83 6
71 84 1
71 85 7
71 86 10
71 87 10
71 88 4
71 89 3
71 90 5
71 91 3
71 92 5
71 93 9
71 94 2
71 95 8
71 96 2
71 97 4
71 98 10
71 99 7
72 73 9
72 74 5
72 75 2
72 76 4
72 77 10
72 78 8
72 79 9
72 80 8
72 81 9
72 82 3
72 83 4
72 84 5
72 85 7
72 86 4
72 87 9
72 88 10
72 89 10
72 90 8
72 91 4
72 92 1
72 93 9
72 94 10
72 95 3
72 96 6
72 97 4
72 98 3
72 99 8
73 74 7
73 75 6
73 76 1
73 77 10
73 78 7
73 79 8
73 80 5
73 81 3
73 82 4
73 83 4
73 84 1
73 85 9
73 86 10
73 87 7
73 88 2
73 89 7
73 90 8
73 91 1
73 92 9
73 93 4
73 94 6
73 95 3
73 96 2
73 97 7
73 98 10
73 99 4
74 75 6
74 76 7
74 77 2
74 78 4
74 79 8
74 80 4
74 81 1
74 82 3
74 83 5
74 84 7
74 85 8
74 86 5
74 87 8
74 88 8
74 89 2
74 90 5
74 91 7
74 92 3
74 93 10
74 94 10
74 95 3
74 96 8
74 97 4
74 98 2
74 99 7
75 76 5
75 77 1
75 78 3
75 79 1
75 80 6
75 81 9
75 82 4
75 83 8
75 84 5
75 85 6
75 86 2
75 87 9
75 88 6
75 89 8
